trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
2,MESH,OFF,ON,4,536964,103838523,10126021,93712502,10126021,7393358,5577,79.4649,2727086,76733648,2732663,8783942357,128,128,50,100,7,ON,1,20300,181,424304,1934.7743318091223,0.1954580709301551,0.000536964,326.689,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,TORUS,OFF,ON,4,271748,101745700,9728284,92017416,9728284,7270515,8318,93.4876,2449451,79299996,2457769,6418888741,128,128,50,100,7,ON,1,20300,90,424304,1940.8583771717597,0.2818897423484639,0.000271748,326.689,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,MESH,OFF,ON,4,2230385,113422270,11422003,102000267,11422003,7973664,25513,85.6207,3422826,85010284,3448339,2388037739,32,32,50,100,5,ON,1,20300,45,6108864,1715.7150231353303,0.20540750695140336,0.002230385,5227.02,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,TORUS,OFF,ON,4,1245486,113774740,11054316,102720424,11054316,8035214,46665,94.4377,2972437,94470750,3019102,1795385061,32,32,50,100,5,ON,1,20300,22,6108864,1716.095275970495,0.2926026011001218,0.001245486,5227.02,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,MESH,OFF,ON,4,1112429,106983635,10549092,96434543,10549092,7576132,10444,80.8999,2962516,80339788,2972960,4518652520,64,64,50,100,6,ON,1,20300,90,1588608,1790.2659621303628,0.19528271769773756,0.001112429,1306.76,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,TORUS,OFF,ON,4,596574,106509520,10282577,96226943,10282577,7586473,17164,92.609,2678940,86787514,2696104,3360376101,64,64,50,100,6,ON,1,20300,45,1588608,1791.7869734710223,0.2823988462072017,0.000596574,1306.76,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
3,MESH,OFF,ON,4,580363,104316533,10134720,94181813,10134720,7407245,5603,74.6661,2721872,77520828,2727475,8825373002,128,128,50,100,7,ON,1,20300,181,424304,1934.7743318091223,0.1965262838674679,0.000580363,326.689,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
3,TORUS,OFF,ON,4,281035,102030367,9775454,92254913,9775454,7283877,8507,90.7799,2483070,79762208,2491577,6436623185,128,128,50,100,7,ON,1,20300,90,424304,1940.8583771717597,0.2826992704589151,0.000281035,326.689,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
3,MESH,OFF,ON,4,2282796,115439361,11620092,103819269,11620092,8090528,26181,85.2479,3503383,86454258,3529564,2430120814,32,32,50,100,5,ON,1,20300,45,6108864,1715.7150231353303,0.20906961259845594,0.002282796,5227.02,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
3,TORUS,OFF,ON,4,1229723,111682890,10905916,100776974,10905916,7936566,46134,94.062,2923216,92823045,2969350,1762551271,32,32,50,100,5,ON,1,20300,22,6108864,1716.095275970495,0.2872743619337973,0.001229723,5227.02,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
