trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
0,MESH,OFF,ON,4,1122137,154586661,9845036,144741625,9845036,7121567,2597,75.7169,2720872,99598137,2723469,12975694186,128,128,50,250,8,ON,4,107950,181,424304,1934.7743318091223,0.2898913644123164,0.001122137,298.059,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
0,TORUS,OFF,ON,4,989002,140998837,8842473,132156364,8842473,6514731,1880,81.836,2325862,101180329,2327742,8961742191,128,128,50,250,8,ON,4,107950,90,424304,1940.8583771717597,0.3957218070960237,0.000989002,298.059,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
0,MESH,OFF,ON,4,6855409,177596002,11490281,166105721,11490281,8113404,44511,89.6181,3332366,129620129,3376877,1866156948,16,16,50,250,3,ON,4,107950,22,22217728,1558.755929482463,0.3153889074768839,0.006855409,19075.8,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
0,MESH,OFF,ON,4,3786142,167459203,10968719,156490484,10968719,7670635,15538,80.9577,3282546,122506143,3298084,3545784241,32,32,50,250,6,ON,4,107950,45,6108864,1715.7150231353303,0.3064918752972319,0.003786142,4768.95,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
0,MESH,OFF,ON,4,2086048,151728404,9597526,142130878,9597526,7016703,5163,71.5625,2575660,105029991,2580823,6417394682,64,64,50,250,7,ON,4,107950,90,1588608,1790.2659621303628,0.2790142346085688,0.002086048,1192.24,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
0,TORUS,OFF,ON,4,1093830,154906349,9558856,145347493,9558856,7139061,10228,83.029,2409567,123701026,2419795,4926155899,64,64,50,250,7,ON,4,107950,45,1588608,1791.7869734710223,0.41469081333690194,0.00109383,1192.24,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
1,MESH,OFF,ON,4,1100168,150738784,9579203,141159581,9579203,6972541,2463,76.3043,2604199,95880710,2606662,12630111972,128,128,50,250,8,ON,4,107950,181,424304,1934.7743318091223,0.2821998247191642,0.001100168,298.059,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
1,TORUS,OFF,ON,4,801463,147500767,9076587,138424180,9076587,6792472,3553,75.7719,2280562,107328185,2284115,9379569136,128,128,50,250,8,ON,4,107950,90,424304,1940.8583771717597,0.41333296452081403,0.000801463,298.059,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
1,MESH,OFF,ON,4,6701570,172919965,11107656,161812309,11107656,7896755,44543,87.2182,3166358,124837496,3210901,1818317054,16,16,50,250,3,ON,4,107950,22,22217728,1558.755929482463,0.30736724224656764,0.00670157,19075.8,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
1,MESH,OFF,ON,4,4042947,165116056,10604888,154511168,10604888,7563070,13517,76.409,3028301,119486874,3041818,3493738709,32,32,50,250,6,ON,4,107950,45,6108864,1715.7150231353303,0.3030003608484621,0.004042947,4768.95,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
1,MESH,OFF,ON,4,2156853,153502374,9710628,143791746,9710628,7085425,5040,72.5926,2620163,105469923,2625203,6473326815,64,64,50,250,7,ON,4,107950,90,1588608,1790.2659621303628,0.2816240861838333,0.002156853,1192.24,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
1,TORUS,OFF,ON,4,1312766,154206371,9621499,144584872,9621499,7094947,8828,79.9654,2517724,112629713,2526552,4904322465,64,64,50,250,7,ON,4,107950,45,1588608,1791.7869734710223,0.41360428821110956,0.001312766,1192.24,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
2,MESH,OFF,ON,4,1110488,147757750,9427101,138330649,9427101,6837053,2309,77.2387,2587739,93432288,2590048,12384261947,128,128,50,250,8,ON,4,107950,181,424304,1934.7743318091223,0.2768204989679548,0.001110488,298.059,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
2,TORUS,OFF,ON,4,979906,143539925,9161665,134378260,9161665,6611646,1942,83.6404,2548077,100383859,2550019,9126119798,128,128,50,250,8,ON,4,107950,90,424304,1940.8583771717597,0.40288312771224144,0.000979906,298.059,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
2,MESH,OFF,ON,4,6569743,175150585,11185980,163964605,11185980,8003928,44373,90.622,3137679,127549410,3182052,1842431890,16,16,50,250,3,ON,4,107950,22,22217728,1558.755929482463,0.3107956817298198,0.006569743,19075.8,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
2,MESH,OFF,ON,4,3805449,169745173,10900236,158844937,10900236,7756197,14744,81.1207,3129295,124347166,3144039,3598189147,32,32,50,250,6,ON,4,107950,45,6108864,1715.7150231353303,0.3109018286068028,0.003805449,4768.95,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
2,MESH,OFF,ON,4,2210782,159215399,10143097,149072302,10143097,7314959,5630,71.7347,2822508,112488776,2828138,6712415653,64,64,50,250,7,ON,4,107950,90,1588608,1790.2659621303628,0.29193982384817585,0.002210782,1192.24,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
2,TORUS,OFF,ON,4,1261618,153176828,9462854,143713974,9462854,7038509,9235,74.7117,2415110,116725564,2424345,4870685552,64,64,50,250,7,ON,4,107950,45,1588608,1791.7869734710223,0.4106257568528415,0.001261618,1192.24,4883401,4206289,101311613,PATH-TO/Datasets/muchiSim/wikipedia.edgelist,XY
